work_id,name,project_type,description,latitude,longitude,geometry_wkt,start_date,expected_end_date,approved_cost,sanctioned_amount,actual_expenditure,reported_progress,status,is_demo,mp_name,state_name,constituency_name,district_name,implementing_agency,category,recommended_date,reported_status,data_source,data_source_url,data_verified,location_source,location_precision,work_status,location_verified
MPLADS-RJ-FA5AFF6A,"Construction of roads, approach roads, link roads and pathways",Roads & Pathways,"Construction of roads, approach roads, link roads and pathways (Village: Alsisar, Block: ALSISAR)",,,,2023-09-23,,700000.0,700000.0,,0.0,normal,0,Narendra Kumar,Rajasthan,Jhunjhunu,Jhunjhunu,DISTRICT COLLECTOR JHUNJHUNU_IDA,Normal/Others,2023-09-23,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-RJ-E3C7FA6E,Construction of buildings for training institutions,Public Works,Construction of buildings for training institutions,,,,2023-09-16,,2000000.0,2000000.0,,0.0,normal,0,Dr Manmohan Singh,Rajasthan,Sitting Rajya Sabha,Jalore,DISTRICT COLLECTOR JALORE_IDA,Trust and Society,2023-09-16,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-RJ-F50B1A37,Construction of public libraries and reading rooms,Public Works,Construction of public libraries and reading rooms,,,,2023-10-04,,2100000.0,2100000.0,,0.0,normal,0,Gajendra Singh Shekhawat,Rajasthan,Jodhpur,Jodhpur,DISTRICT COLLECTOR JODHPUR_IDA,Trust and Society,2023-10-04,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-RJ-B90BBC09,WS/MP727/2023-2024/18502 - Crematoriums or structures on burial/ cremation ground for public convenience,Community Infrastructure,"WS/MP727/2023-2024/18502 - Crematoriums or structures on burial/ cremation ground for public convenience (Village: Bhompura, Block: NAINWA)",,,,2023-09-10,,300000.0,300000.0,,0.0,normal,0,Om Birla,Rajasthan,Kota,Bundi,DISTRICT COLLECTOR BUNDI_IDA,Normal/Others,2023-09-10,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-RJ-815E6101,WS/MP389/2023-2024/13034 - Purchase of furniture and fixtures for educational purposes,Education,"WS/MP389/2023-2024/13034 - Purchase of furniture and fixtures for educational purposes (Village: Koliwara, Block: SUMERPUR)",,,,2023-08-25,,1000000.0,1000000.0,,0.0,normal,0,Shri PP Chaudhary,Rajasthan,Pali,Pali,DISTRICT COLLECTOR PALI_IDA,Normal/Others,2023-08-25,Ongoing,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-RJ-13E5AC1D,Construction of additional rooms and halls in the existing public and community building,Community Infrastructure,"Construction of additional rooms and halls in the existing public and community building (Village: 15 Jdw, Block: Hanumangarh)",,,,2023-08-25,,500000.0,500000.0,,0.0,normal,0,Nihal Chand Chauhan,Rajasthan,Ganganagar(Sc),Hanumangarh,DISTRICT COLLECTOR HANUMANGARH_IDA,Normal/Others,2023-08-25,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-RJ-9F20BD40,Construction of rooms and halls in school and colleges,Education,"Construction of rooms and halls in school and colleges (Village: Rohisa, Block: RIYAN BADI)",,,,2023-08-24,,700000.0,700000.0,,0.0,normal,0,Smt Kumari Diya,Rajasthan,Rajsamand,Nagaur,DISTRICT COLLECTOR NAGAUR_IDA,Normal/Others,2023-08-24,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-RJ-09484C3F,"Construction of roads, approach roads, link roads and pathways",Roads & Pathways,"Construction of roads, approach roads, link roads and pathways",,,,2023-09-30,,500000.0,500000.0,,0.0,normal,0,Dushyant Singh,Rajasthan,Jhalawar-Baran,Baran,DISTRICT COLLECTOR BARAN_IDA,Normal/Others,2023-09-30,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-RJ-D1347A10,Construction of rooms and halls in school and colleges,Education,Construction of rooms and halls in school and colleges,,,,2023-09-15,,3000000.0,3000000.0,,0.0,normal,0,Dr Manmohan Singh,Rajasthan,Sitting Rajya Sabha,Jaipur,DISTRICT COLLECTOR JAIPUR_IDA,Normal/Others,2023-09-15,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-RJ-DFCCAE62,Construction of rooms and halls in school and colleges,Education,"Construction of rooms and halls in school and colleges (Village: Bhat Bhamriya, Block: DALOT)",,,,2023-10-08,,500000.0,500000.0,,0.0,normal,0,Chandra Prakash Joshi,Rajasthan,Chittorgarh,Pratapgarh,DISTRICT COLLECTOR PRATAPGARH_IDA,Normal/Others,2023-10-08,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-RJ-6DD26D09,Construction of public libraries and reading rooms,Public Works,"Construction of public libraries and reading rooms (Village: Lakher, Block: AMBER)",,,,2023-09-14,,700000.0,700000.0,,0.0,normal,0,Rajyavardhan Singh Rathore,Rajasthan,Jaipur Rural,Jaipur,DISTRICT COLLECTOR JAIPUR_IDA,Normal/Others,2023-09-14,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-RJ-B4881BE6,Construction of community centers and community halls,Community Infrastructure,"Construction of community centers and community halls (Village: Baori Khera, Block: BAIJUPADA)",,,,2023-09-02,,500000.0,500000.0,,0.0,normal,0,SHRI Kirodi Lal,Rajasthan,Sitting Rajya Sabha,Dausa,DISTRICT COLLECTOR DAUSA_IDA,Normal/Others,2023-09-02,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-RJ-A75B2358,Construction of rooms and halls in school and colleges,Education,"Construction of rooms and halls in school and colleges (Village: Barna, Block: Jalsu)",,,,2023-09-12,,700000.0,700000.0,,0.0,normal,0,Rajyavardhan Singh Rathore,Rajasthan,Jaipur Rural,Jaipur,DISTRICT COLLECTOR JAIPUR_IDA,Normal/Others,2023-09-12,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-RJ-6117453C,"Construction of roads, link roads, pathways or any other road with or without drainage system",Roads & Pathways,"Construction of roads, link roads, pathways or any other road with or without drainage system (Village: Naroli, Block: BAYANA)",,,,2023-10-02,,600000.0,600000.0,,0.0,normal,0,Smt Ranjeeta Koli,Rajasthan,Bharatpur(Sc),Bharatpur,DISTRICT COLLECTOR BHARATPUR_IDA,Normal/Others,2023-10-02,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-RJ-B01BBD4D,WS/MP389/2023-2024/12974 - Purchase of furniture and fixtures for educational purposes,Education,"WS/MP389/2023-2024/12974 - Purchase of furniture and fixtures for educational purposes (Village: Mohra Kalan, Block: RAIPUR)",,,,2023-08-25,,500000.0,500000.0,,0.0,normal,0,Shri PP Chaudhary,Rajasthan,Pali,Pali,DISTRICT COLLECTOR PALI_IDA,Normal/Others,2023-08-25,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-RJ-C38C64CA,Construction of community centers and community halls,Community Infrastructure,Construction of community centers and community halls,,,,2023-09-15,,300000.0,300000.0,,0.0,normal,0,Nihal Chand Chauhan,Rajasthan,Ganganagar(Sc),Sriganganagar,DISTRICT COLLECTOR SRIGANGANAGAR_IDA,Repair and Renovation,2023-09-15,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-RJ-28C4CFE2,Installing hand pumps,Public Works,"Installing hand pumps (Village: Nangal Rajawatan, Block: Nangal Rajawatan)",,,,2024-01-21,,125000.0,125000.0,,0.0,normal,0,Smt Jaskaur Meena,Rajasthan,Dausa(St),Dausa,DISTRICT COLLECTOR DAUSA_IDA,Normal/Others,2024-01-21,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-RJ-612FD820,Construction of rooms and halls in school and colleges,Education,"Construction of rooms and halls in school and colleges (Village: Bakhrana, Block: KOTPUTLI)",,,,2023-09-15,,600000.0,600000.0,,0.0,normal,0,Rajyavardhan Singh Rathore,Rajasthan,Jaipur Rural,Jaipur,DISTRICT COLLECTOR JAIPUR_IDA,Normal/Others,2023-09-15,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-RJ-079C7FD7,"Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers",Healthcare,"Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers (Village: Santha, Block: MAHWA)",,,,2023-08-18,,1500000.0,1500000.0,,0.0,normal,0,SHRI Kirodi Lal,Rajasthan,Sitting Rajya Sabha,Dausa,DISTRICT COLLECTOR DAUSA_IDA,Normal/Others,2023-08-18,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-RJ-80655908,"Construction of roads, approach roads, link roads and pathways",Roads & Pathways,"Construction of roads, approach roads, link roads and pathways (Village: Nagwa, Block: Dhod)",,,,2023-12-23,,600000.0,600000.0,,0.0,normal,0,Sumedhanand Saraswati,Rajasthan,Sikar,Sikar,DISTRICT COLLECTOR SIKAR_IDA,Normal/Others,2023-12-23,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-RJ-D661E844,Construction of community centers and community halls,Community Infrastructure,"Construction of community centers and community halls (Village: Ajairajpura, Block: SANGANER)",,,,2023-09-04,,500000.0,500000.0,,0.0,normal,0,Ramcharan Bohra,Rajasthan,Jaipur,Jaipur,DISTRICT COLLECTOR JAIPUR_IDA,Normal/Others,2023-09-04,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-RJ-46E70506,WS/MP389/2023-2024/12260 - Purchase of furniture and fixtures for educational purposes,Education,"WS/MP389/2023-2024/12260 - Purchase of furniture and fixtures for educational purposes (Village: Bera, Block: BALI)",,,,2023-08-22,,700000.0,700000.0,,0.0,normal,0,Shri PP Chaudhary,Rajasthan,Pali,Pali,DISTRICT COLLECTOR PALI_IDA,Normal/Others,2023-08-22,Ongoing,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-RJ-12D247A5,Construction of rooms and halls in school and colleges,Education,"Construction of rooms and halls in school and colleges (Village: Baijupara, Block: BAIJUPADA)",,,,2023-08-17,,125000.0,125000.0,,0.0,normal,0,SHRI Kirodi Lal,Rajasthan,Sitting Rajya Sabha,Dausa,DISTRICT COLLECTOR DAUSA_IDA,Normal/Others,2023-08-17,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-RJ-76BF390D,WS/MP143/2023-2024/29966 - Construction of public libraries and reading rooms,Public Works,"WS/MP143/2023-2024/29966 - Construction of public libraries and reading rooms (Village: Hameera, Block: JAISALMER)",,,,2023-10-02,,1000000.0,1000000.0,,0.0,normal,0,Dr Manmohan Singh,Rajasthan,Sitting Rajya Sabha,Jaislamer,DISTRICT COLLECTOR JAISLAMER_IDA,Normal/Others,2023-10-02,Ongoing,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-RJ-7F0523CC,WS/MP387/2023-2024/10864 - Installing tube-wells and borewells,Public Works,"WS/MP387/2023-2024/10864 - Installing tube-wells and borewells (Village: Bhandari, Block: SIKANDARA)",,,,2023-08-18,,137500.0,137500.0,,0.0,normal,0,Smt Jaskaur Meena,Rajasthan,Dausa(St),Dausa,DISTRICT COLLECTOR DAUSA_IDA,Normal/Others,2023-08-18,Sanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-RJ-A7BCF30C,Construction of community centers and community halls,Community Infrastructure,"Construction of community centers and community halls (Village: Naiguddi, Block: Pokaran)",,,,2024-01-16,,1100000.0,1100000.0,,0.0,normal,0,Gajendra Singh Shekhawat,Rajasthan,Jodhpur,Jaislamer,DISTRICT COLLECTOR JAISLAMER_IDA,Normal/Others,2024-01-16,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-RJ-5FE4D709,Construction of additional rooms and halls in the existing public and community building,Community Infrastructure,Construction of additional rooms and halls in the existing public and community building,,,,2023-10-08,,1000000.0,1000000.0,,0.0,normal,0,SHRI Neeraj Dangi,Rajasthan,Sitting Rajya Sabha,Jaipur,DISTRICT COLLECTOR JAIPUR_IDA,Trust and Society,2023-10-08,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-RJ-7A9F4D70,Construction of buildings for community cultural activities,Community Infrastructure,Construction of buildings for community cultural activities,,,,2023-09-13,,1000000.0,1000000.0,,0.0,normal,0,Om Birla,Rajasthan,Kota,Kota,DISTRICT COLLECTOR KOTA_IDA,Normal/Others,2023-09-13,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-RJ-A940A854,WS/MP717/2023-2024/112230 - Street lights,Energy & Lighting,"WS/MP717/2023-2024/112230 - Street lights (Village: Bretha, Block: Mania)",,,,2024-02-22,,266033.0,266033.0,,0.0,normal,0,Manoj Rajoria,Rajasthan,Karauli-Dholpur(Sc),Dholpur,DISTRICT COLLECTOR DHOLPUR_IDA,Normal/Others,2024-02-22,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-RJ-5E66D41E,Crematoriums or structures on burial/ cremation ground for public convenience,Community Infrastructure,"Crematoriums or structures on burial/ cremation ground for public convenience (Village: Balloowas, Block: MANDAWAR)",,,,2023-09-19,,1000000.0,1000000.0,,0.0,normal,0,SH Bhupender Yadav,Rajasthan,Sitting Rajya Sabha,Alwar,DISTRICT COLLECTOR ALWAR_IDA,Normal/Others,2023-09-19,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-BR-D53308F5,WS/MP417/2023-2024/68779 - Construction of boundary walls of existing public and community buildings,Community Infrastructure,WS/MP417/2023-2024/68779 - Construction of boundary walls of existing public and community buildings,,,,2023-12-23,,137450.0,137450.0,,0.0,normal,0,Kaushalendra Kumar,Bihar,Nalanda,Planning Officer Nalanda,DISTRICT PLANNING OFFICER NALANDA_IDA,Normal/Others,2023-12-23,,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-BR-0AD6445C,"Construction of roads, approach roads, link roads and pathways",Roads & Pathways,"Construction of roads, approach roads, link roads and pathways",,,,2023-10-16,,300000.0,300000.0,,0.0,normal,0,Alok Kumar Suman,Bihar,Gopalganj (Sc),Planning Officer Gopalganj,DISTRICT PLANNING OFFICER GOPALGANJ_IDA,Normal/Others,2023-10-16,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-BR-5D223D5E,Construction of public libraries and reading rooms,Public Works,"Construction of public libraries and reading rooms (Village: Narhat, Block: NARHAT)",,,,2023-09-15,,700000.0,700000.0,,0.0,normal,0,Chandan Singh,Bihar,Nawada,Planning Officer Nawada,District Planning Officer NAWADA_IDA,Normal/Others,2023-09-15,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-BR-03AA7710,"WS/MP003/2023-2024/8496 - Construction of roads, link roads, pathways or any other road with or without drainage system",Roads & Pathways,"WS/MP003/2023-2024/8496 - Construction of roads, link roads, pathways or any other road with or without drainage system (Village: Chaunri, Block: DAUDNAGAR)",,,,2023-08-08,,400000.0,400000.0,,0.0,normal,0,Mahabali Singh,Bihar,Karakat,Planning Officer Aurangabad,DISTRICT PLANNING OFFICER AURANGABAD_IDA,Normal/Others,2023-08-08,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-BR-D06E6F50,"WS/MP052/2023-2024/19505 - Construction of roads, link roads, pathways or any other road with or without drainage system",Roads & Pathways,"WS/MP052/2023-2024/19505 - Construction of roads, link roads, pathways or any other road with or without drainage system (Village: Belchhi, Block: BELCHCHI)",,,,2023-09-13,,1450000.0,1450000.0,,0.0,normal,0,Shri Satish Chandra Dubey,Bihar,Sitting Rajya Sabha,Planning Officer Patna,DISTRICT PLANNING OFFICER PATNA_IDA,Normal/Others,2023-09-13,Completed,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-BR-7FFECAFF,"WS/MP561/2023-2024/14173 - Construction of roads, link roads, pathways or any other road with or without drainage system",Roads & Pathways,"WS/MP561/2023-2024/14173 - Construction of roads, link roads, pathways or any other road with or without drainage system",,,,2023-08-29,,1498300.0,1498300.0,,0.0,normal,0,Ravi Shankar Prasad,Bihar,Patna Sahib,Planning Officer Patna,DISTRICT PLANNING OFFICER PATNA_IDA,Normal/Others,2023-08-29,Completed,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-BR-4C828A20,Construction of buildings for community cultural activities,Community Infrastructure,"Construction of buildings for community cultural activities (Village: Rana Bigha, Block: Barh)",,,,2024-02-02,,500000.0,500000.0,,0.0,normal,0,Rajiv Ranjan (Lalan) Singh,Bihar,Munger,Planning Officer Patna,DISTRICT PLANNING OFFICER PATNA_IDA,Normal/Others,2024-02-02,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-BR-20C3A3DA,WS/MP563/2023-2024/21936 - Lighting of public spaces,Energy & Lighting,"WS/MP563/2023-2024/21936 - Lighting of public spaces (Village: Patahi Jadu, Block: PATAHI)",,,,2023-09-16,,930000.0,930000.0,,0.0,normal,0,Smt Rama Devi,Bihar,Sheohar,Planning Officer Mothihari East Champaran,DISTRICT PLANNING OFFICER MOTHIHARI EAST CHAMPARAN_IDA,Normal/Others,2023-09-16,Sanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-BR-609CC56F,"Construction of roads, link roads, pathways or any other road with or without drainage system",Roads & Pathways,"Construction of roads, link roads, pathways or any other road with or without drainage system (Village: Bhawanipur, Block: Rangra Chowk)",,,,2024-01-30,,749000.0,749000.0,,0.0,normal,0,Ajay Kumar Mandal,Bihar,Bhagalpur,Planning Officer Bhagalpur,DISTRICT PLANNING OFFICER BHAGALPUR_IDA,Normal/Others,2024-01-30,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-BR-FB756CD6,Construction of rooms and halls in school and colleges,Education,Construction of rooms and halls in school and colleges,,,,2024-01-27,,6000000.0,6000000.0,,0.0,normal,0,SHRI Ahmad Ashfaque Karim,Bihar,Sitting Rajya Sabha,Planning Officer Katihar,DISTRICT PLANNING OFFICER KATIHAR_IDA,Normal/Others,2024-01-27,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-BR-F02161ED,Construction of rooms and halls in school and colleges,Education,"Construction of rooms and halls in school and colleges (Village: Ratan, Block: BAKHRI)",,,,2023-10-23,,1000000.0,1000000.0,,0.0,normal,0,Giriraj Singh,Bihar,Begusarai,Planning Officer Begusarai,DISTRICT PLANNING OFFICER BEGUSARAI_IDA,Normal/Others,2023-10-23,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-BR-F63F6940,Construction of community centers and community halls,Community Infrastructure,"Construction of community centers and community halls (Village: Budhaul, Block: Hisua)",,,,2023-12-28,,700000.0,700000.0,,0.0,normal,0,Chandan Singh,Bihar,Nawada,Planning Officer Nawada,District Planning Officer NAWADA_IDA,Normal/Others,2023-12-28,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-BR-88AD020C,Construction of community centers and community halls,Community Infrastructure,"Construction of community centers and community halls (Village: Khaira, Block: HARNAUT)",,,,2023-12-06,,500000.0,500000.0,,0.0,normal,0,Kaushalendra Kumar,Bihar,Nalanda,Planning Officer Nalanda,DISTRICT PLANNING OFFICER NALANDA_IDA,Normal/Others,2023-12-06,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-BR-78D69E4E,"Construction of roads, link roads, pathways or any other road with or without drainage system",Roads & Pathways,"Construction of roads, link roads, pathways or any other road with or without drainage system (Village: Mansara, Block: KUTUMBA)",,,,2023-11-25,,500000.0,500000.0,,0.0,normal,0,Sushil Kumar Singh,Bihar,Aurangabad_Br,Planning Officer Aurangabad,DISTRICT PLANNING OFFICER AURANGABAD_IDA,Normal/Others,2023-11-25,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-BR-F0EB7159,WS/MP042/2023-2024/83784 - Street lights,Energy & Lighting,"WS/MP042/2023-2024/83784 - Street lights (Village: Bihariganj, Block: Bihariganj)",,,,2024-01-18,,925000.0,925000.0,,0.0,normal,0,SH Manoj Kumar Jha,Bihar,Sitting Rajya Sabha,Planning Officer Madhepura,DISTRICT PLANNING OFFICER MADHEPURA_IDA,Normal/Others,2024-01-18,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-BR-8BD16C4A,"Construction of roads, approach roads, link roads and pathways",Roads & Pathways,"Construction of roads, approach roads, link roads and pathways (Village: Jalalpur, Block: KUCHAIKOTE)",,,,2023-09-07,,550000.0,550000.0,,0.0,normal,0,Alok Kumar Suman,Bihar,Gopalganj (Sc),Planning Officer Gopalganj,DISTRICT PLANNING OFFICER GOPALGANJ_IDA,Normal/Others,2023-09-07,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-BR-6984734F,"WS/MP546/2023-2024/20861 - Construction of roads, approach roads, link roads and pathways",Roads & Pathways,"WS/MP546/2023-2024/20861 - Construction of roads, approach roads, link roads and pathways",,,,2023-09-15,,500000.0,500000.0,,0.0,normal,0,Chandan Singh,Bihar,Nawada,Planning Officer Nawada,District Planning Officer NAWADA_IDA,Normal/Others,2023-09-15,Completed,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-BR-31EC1B96,Installing hand pumps,Public Works,"Installing hand pumps (Village: Pandey Gangaut, Block: KAWAKOLE)",,,,2023-12-04,,130000.0,130000.0,,0.0,normal,0,Chandan Singh,Bihar,Nawada,Planning Officer Nawada,District Planning Officer NAWADA_IDA,Normal/Others,2023-12-04,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-BR-717F548C,"Construction of roads, approach roads, link roads and pathways",Roads & Pathways,"Construction of roads, approach roads, link roads and pathways (Village: Ghatrain, Block: MADANPUR)",,,,2023-11-30,,650000.0,650000.0,,0.0,normal,0,Sushil Kumar Singh,Bihar,Aurangabad_Br,Planning Officer Aurangabad,DISTRICT PLANNING OFFICER AURANGABAD_IDA,Normal/Others,2023-11-30,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-BR-1B2EA456,"WS/MP546/2023-2024/15391 - Construction of roads, approach roads, link roads and pathways",Roads & Pathways,"WS/MP546/2023-2024/15391 - Construction of roads, approach roads, link roads and pathways (Village: Barat, Block: MESCAUR)",,,,2023-09-02,,649000.0,649000.0,,0.0,normal,0,Chandan Singh,Bihar,Nawada,Planning Officer Nawada,District Planning Officer NAWADA_IDA,Normal/Others,2023-09-02,Ongoing,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-BR-26CCAE0D,WS/MP558/2023-2024/38783 - Setting up of laboratories,Public Works,WS/MP558/2023-2024/38783 - Setting up of laboratories,,,,2023-10-20,,1940000.0,1940000.0,,0.0,normal,0,Dinesh Chandra Yadav,Bihar,Madhepura,Planning Officer Saharsa,DISTRICT PLANNING OFFICER SAHARSA_IDA,Normal/Others,2023-10-20,Sanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-BR-701FE348,WS/MP003/2023-2024/17412 - Street lights,Energy & Lighting,WS/MP003/2023-2024/17412 - Street lights,,,,2023-09-07,,0.0,0.0,,0.0,normal,0,Mahabali Singh,Bihar,Karakat,Planning Officer Aurangabad,DISTRICT PLANNING OFFICER AURANGABAD_IDA,Normal/Others,2023-09-07,Completed,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-BR-B5717293,Purchase of books and periodicals for libraries,Public Works,"Purchase of books and periodicals for libraries (Village: Achari, Block: JAMUI)",,,,2023-11-04,,10000.0,10000.0,,0.0,normal,0,Chirag Paswan,Bihar,Jamui(Sc),Planning Officer Jamui,DISTRICT PLANNING OFFICER JAMUI_IDA,Normal/Others,2023-11-04,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-BR-3B0BF44D,WS/MP417/2023-2024/107439 - Construction of community centers and community halls,Community Infrastructure,"WS/MP417/2023-2024/107439 - Construction of community centers and community halls (Village: Asthawan, Block: Asthawan)",,,,2024-02-17,,550000.0,550000.0,,0.0,normal,0,Kaushalendra Kumar,Bihar,Nalanda,Planning Officer Nalanda,DISTRICT PLANNING OFFICER NALANDA_IDA,Normal/Others,2024-02-17,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-BR-BF789EF7,Construction of public toilets and bathrooms,Sanitation,Construction of public toilets and bathrooms,,,,2023-09-08,,1000000.0,1000000.0,,0.0,normal,0,Sunil Kumar,Bihar,Valmiki Nagar,Planning Officer West Champaranbettiah,DISTRICT PLANNING OFFICER WEST CHAMPARANBETTIAH_IDA,Normal/Others,2023-09-08,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-BR-06DF7E1E,"WS/MP543/2023-2024/34850 - Construction of roads, approach roads, link roads and pathways",Roads & Pathways,"WS/MP543/2023-2024/34850 - Construction of roads, approach roads, link roads and pathways (Village: Bhelahi, Block: RAXAUL)",,,,2023-10-09,,400000.0,400000.0,,0.0,normal,0,Sanjay Jaiswal,Bihar,Paschim Champaran,Planning Officer Mothihari East Champaran,DISTRICT PLANNING OFFICER MOTHIHARI EAST CHAMPARAN_IDA,Normal/Others,2023-10-09,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-BR-E9A2AAE5,WS/MP505/2023-2024/94697 - Installing hand pumps,Public Works,"WS/MP505/2023-2024/94697 - Installing hand pumps (Village: Fatehpur, Block: Belchhi)",,,,2024-02-02,,75000.0,75000.0,,0.0,normal,0,Rajiv Ranjan (Lalan) Singh,Bihar,Munger,Planning Officer Patna,DISTRICT PLANNING OFFICER PATNA_IDA,Normal/Others,2024-02-02,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
